"","system.index","NDMI","NDMI_1","NDMI_10","NDMI_11","NDMI_12","NDMI_13","NDMI_14","NDMI_15","NDMI_16","NDMI_17","NDMI_18","NDMI_19","NDMI_2","NDMI_20","NDMI_21","NDMI_22","NDMI_23","NDMI_24","NDMI_25","NDMI_26","NDMI_27","NDMI_28","NDMI_29","NDMI_3","NDMI_30","NDMI_31","NDMI_32","NDMI_4","NDMI_5","NDMI_6","NDMI_7","NDMI_8","NDMI_9",".geo","CID","class"
"182","000000000000000000b6_0",0.44271457,0.4639866,0.45972738,0.43112293,0.43961573,0.44707394,0.41989663,0.44272983,0.5192563,0.4337456,0.41246292,0.5077067,0.45905173,0.4453172,0.4189189,0.5528674,0.40668467,0.42629302,0.43811497,0.41611737,0.48721,0.44554064,0.4481252,0.45272997,0.45035106,0.43431473,0.45543215,0.46542346,0.4496448,0.40894696,0.42608696,0.44058976,0.42182484,NA,182,"for"
"183","000000000000000000b7_0",0.186824,0.4182377,0.46462852,0.45254293,0.46660608,0.42331064,0.4491087,0.4377224,0.5335068,0.42912155,0.42779168,0.43851286,0.41784453,0.45584726,0.5703603,0.44140097,0.47531572,0.44339076,0.45897377,0.42691472,0.53377813,0.46384087,0.4617225,0.43504533,0.4497992,0.46938777,0.4571043,0.4258751,0.44150186,0.44444445,0.43495402,0.4355425,0.4470821,NA,183,"for"
"184","000000000000000000b8_0",0.39185676,0.42505994,0.42032686,0.4856291,0.4233633,0.41720822,0.4159544,0.42613804,0.43168858,0.44076014,0.4125,0.42429987,0.41129643,0.4403984,0.42268986,0.50488997,0.43864173,0.44398743,0.4509165,0.43269232,0.41055155,0.42266977,0.45087945,0.4103812,0.4585209,0.4460221,0.46234012,0.469,0.45090562,0.43825784,0.4206799,0.42723468,0.41386807,NA,184,"for"
"185","000000000000000000b9_0",0.3582566,0.3900447,0.39554116,0.43580785,0.42485604,0.40549618,0.39607695,0.40539604,0.41629365,0.40376604,0.40220436,0.40899757,0.3920104,0.41378027,0.42882624,0.523855,0.50977653,0.46487722,0.42567077,0.41157556,0.40218365,0.43636364,0.4409396,0.37998345,0.4526386,0.4598228,0.46336633,0.42418557,0.39935374,0.38499525,0.38896847,0.39980295,0.39446175,NA,185,"for"
"186","000000000000000000ba_0",0.41546464,0.4952251,0.46513605,0.48266166,0.43490115,0.51786333,0.47266668,0.47088036,0.4600726,0.45690987,0.43972924,0.45306566,0.55479115,0.6083815,0.48892534,0.51320755,0.42857143,0.5592255,0.46567324,0.4693712,0.5147783,0.4627813,0.5071789,0.42303088,0.46666667,0.44860667,0.46725103,0.51564455,0.49178082,0.44235116,0.44893566,0.5151117,0.5137556,NA,186,"for"
"187","000000000000000000bb_0",0.40544748,0.41604677,0.48319814,0.5290276,0.43533897,0.43326592,0.4336561,0.48926014,0.45338768,0.41544676,0.41458106,0.4700339,0.39507806,0.41872182,0.44582394,0.46386835,0.42133665,0.44880337,0.48179197,0.4474065,0.5266723,0.43218392,0.47014925,0.38412115,0.47105104,0.47317368,0.47097054,0.4000524,0.45745817,0.42949036,0.39776194,0.428953,0.4814815,NA,187,"for"
"188","000000000000000000bc_0",0.44109112,0.5080501,0.54607385,0.53999233,0.5423341,0.5295186,0.42910588,0.48044056,0.5131744,0.53370166,0.44428852,0.5212121,0.4642366,0.4800995,0.47283703,0.4917647,0.42211303,0.5085537,0.52523875,0.4664439,0.46035698,0.44726083,0.46048537,0.5031762,0.51495016,0.51246536,0.46532845,0.47607362,0.5277778,0.50849295,0.49573526,0.5295454,0.5279342,NA,188,"for"
"189","000000000000000000bd_0",0.3972657,0.4259214,0.41560405,0.40341136,0.40224898,0.3858507,0.3882854,0.4447619,0.43114543,0.4147265,0.406659,0.4295277,0.42898762,0.40814424,0.39117768,0.4144711,0.40333256,0.45651415,0.4655674,0.39710465,0.4169037,0.37965468,0.45421773,0.47719297,0.42324403,0.4068104,0.41550758,0.55934614,0.41394585,0.48589626,0.39684948,0.49133593,0.48503938,NA,189,"for"
"190","000000000000000000be_0",0.38794085,0.395743,0.41320294,0.45790982,0.40794224,0.43173432,0.4511374,0.43139818,0.4302682,0.45024398,0.42867196,0.50033003,0.39126748,0.48263255,0.48447204,0.45030385,0.46558988,0.45591837,0.46717834,0.43406418,0.4872921,0.44699684,0.46243194,0.3845138,0.460374,0.4575261,0.4932476,0.3947826,0.42887855,0.38512802,0.3658179,0.41412833,0.41321898,NA,190,"for"
"191","000000000000000000bf_0",0.41843393,0.44698372,0.45695662,0.470944,0.460543,0.4624851,0.43765283,0.44176626,0.46613318,0.4475937,0.45154443,0.46985734,0.42750534,0.43701953,0.46268657,0.44028103,0.43302563,0.5410695,0.4807652,0.4571488,0.50992364,0.45957798,0.48691294,0.4387755,0.46116084,0.4725326,0.49195877,0.43532446,0.46221098,0.43339017,0.44587883,0.5986842,0.46886122,NA,191,"for"
"192","000000000000000000c0_0",0.3574183,0.40428212,0.40807882,0.4187717,0.42397532,0.38988516,0.40677965,1.1322314,0.4170892,0.420619,0.39199296,0.45328718,0.40575203,0.40613025,0.43698114,0.40635452,0.39403453,0.42480028,0.44866264,0.39935327,0.4040486,0.42176744,0.44027966,0.3849269,0.4445466,0.4311431,0.43849248,0.37931034,0.4212635,0.44130248,0.39447984,0.4269902,0.40512148,NA,192,"for"
"193","000000000000000000c1_0",0.47625226,0.47855988,0.46439555,0.4553939,0.44141963,0.3832148,0.5321782,0.46749058,0.5030426,0.46779352,0.45063454,0.42683184,0.42387807,0.5777585,0.58066463,0.4411592,0.4235111,0.4754187,0.47998583,0.41862845,0.5742887,0.45163074,0.47395173,0.43281853,0.4696756,0.45867175,0.49313542,0.529976,0.42927364,0.45849907,0.41223192,0.42888743,0.47283018,NA,193,"for"
"194","000000000000000000c2_0",0.53879625,0.58354324,0.6748387,0.6104513,0.5536723,0.5445545,0.6623616,0.5204403,0.4971385,0.5275862,0.54691356,0.56062424,0.5642458,0.5260907,0.57027465,0.5129771,0.45314685,0.53003,0.53880596,0.46384156,0.45335084,0.44903293,0.46226645,0.56534094,0.52565444,0.5014132,0.49239957,0.5198588,0.52556235,0.53723407,0.4854369,0.6127451,0.63844395,NA,194,"for"
"195","000000000000000000c3_0",0.4166107,0.44273806,0.445067,0.48240578,0.4358122,0.42742884,0.45014808,0.4824962,0.46187365,0.43180335,0.45487446,0.4369645,0.45880973,0.5194611,0.45980528,0.47762927,0.43245372,0.46118546,0.47563177,0.4714528,0.45581803,0.4779412,0.4939498,0.42197308,0.45250165,0.47161847,0.4812443,0.45899504,0.43241987,0.4262462,0.44240078,0.4622093,0.4339113,NA,195,"for"
"196","000000000000000000c4_0",0.42408645,0.41570625,0.4161519,0.4352227,0.46100917,0.39544514,0.41206747,0.4109109,0.49579126,0.42965558,0.4296104,0.40044126,0.402508,0.44424322,0.43890953,0.43619683,0.5463415,0.46012577,0.47115684,0.4229075,0.45420444,0.4462691,0.4327315,0.41163838,0.44791666,0.43243933,0.44979447,0.4355435,0.40377977,0.41604677,0.43963134,0.42150995,0.48641238,NA,196,"for"
"197","000000000000000000c5_0",0.42798045,0.4314394,0.42900303,0.47873938,0.46589595,0.5146751,0.44165945,0.43266597,0.45491424,0.45645645,0.43690988,0.41845047,0.49082008,0.44761905,0.44334146,0.43739778,0.43549672,0.4541249,0.46178094,0.42936385,0.4527567,0.43685138,0.47794676,0.42297244,0.47760892,0.46276304,0.48540008,0.42763665,0.46912795,0.42496935,0.4435636,0.44735312,0.4346025,NA,197,"for"
"198","000000000000000000c6_0",0.43937877,0.4998791,0.47873563,0.5284896,0.5015272,0.46395156,0.47439182,0.4740432,0.526732,0.4918167,0.48250905,0.5136748,0.47592318,0.5,0.5587334,0.4981796,0.46767107,0.5191095,0.5015916,0.4499078,0.67058825,0.47949082,0.48923472,0.46369517,0.47927392,0.50427353,0.5081127,0.49016204,0.53424656,0.4913295,0.46411735,0.46678883,0.50078005,NA,198,"for"
"199","000000000000000000c7_0",0.45254692,0.4751936,0.44376528,0.47083467,0.4309064,0.4230176,0.42164263,0.43284512,0.4268526,0.43731844,0.40619308,0.46496814,0.46287057,0.45110023,0.4065282,0.47087535,0.44242424,0.47224927,0.43501025,0.43673623,0.57863504,0.42160493,0.452,0.47688243,0.49210706,0.5466999,0.45542592,0.4597528,0.47572815,0.49142858,0.4189453,0.43487346,0.45391414,NA,199,"for"
"200","000000000000000000c8_0",0.41949153,0.44231224,0.4765235,0.44577608,0.55024254,0.42232844,0.4442214,0.4419564,0.4471803,0.4538867,0.43467462,0.43557048,0.45382506,0.4648712,0.45207033,0.46029216,0.43011722,0.45482948,0.47507787,0.41932142,0.42822087,0.45882353,0.48499614,0.44414333,0.47132662,0.47479597,0.4518795,0.46864974,0.5186396,0.46116164,0.40879798,0.47544563,0.45660806,NA,200,"for"
"201","000000000000000000c9_0",0.57784146,0.6429354,0.72844034,0.69758064,0.63726705,0.57655954,0.55731225,0.52690166,0.5045143,0.54371,0.595884,0.5968535,0.7057057,0.56137186,0.54295534,0.5129771,0.49837664,0.5604699,0.5725429,0.46223417,0.538936,0.5088428,0.5328859,0.5625447,0.497046,0.5455801,0.5121951,0.572093,0.5412371,0.60884356,0.55253214,0.6123457,0.76875,NA,201,"for"
"202","000000000000000000ca_0",0.47390273,0.4832193,0.5111663,0.49222797,0.4608379,0.43072647,0.4443978,0.4727129,0.50992066,0.45804292,0.47304237,0.4801125,0.4785808,0.47161728,0.4661017,0.497952,0.46898136,0.50424844,0.46739554,0.53854275,0.46311244,0.5116351,0.49656036,0.48503426,0.5212205,0.5255458,0.5168409,0.48319682,0.47176173,0.5033242,0.44508672,0.46580645,0.4912993,NA,202,"for"
"203","000000000000000000cb_0",0.42653847,0.43334365,0.4836703,0.47855154,0.46030247,0.45472836,0.4968735,0.45381927,0.46167487,0.43222728,0.43098444,0.4918919,0.4456548,0.58876115,0.46874174,0.48025134,0.42711112,0.4666012,0.4514118,0.44834873,0.51018035,0.40679953,0.440779,0.45616776,0.45534086,0.49513018,0.46726984,0.43953592,0.44019428,0.4863782,0.41206565,0.4268321,0.42347696,NA,203,"for"
"204","000000000000000000cc_0",0.4237544,0.42805395,0.45116952,0.42709816,0.44244817,0.415819,0.4287599,0.4217359,0.4450498,0.4121479,0.42541707,0.58228904,0.441535,0.51611143,0.42828998,0.4558043,0.4994872,0.43130282,0.43688586,0.4676259,0.5389408,0.4618745,0.5205942,0.42892873,0.46441245,0.45184663,0.46341464,0.5250321,0.437751,0.4378882,0.4243377,0.4412363,0.4472169,NA,204,"for"
"205","000000000000000000cd_0",0.3897979,0.42533615,0.420661,0.42425984,0.42687455,0.44964617,0.40223566,0.45277718,0.43288952,0.45068872,0.40955234,0.5201433,0.40457204,0.41703305,0.41034728,0.4084761,0.40984184,0.41900206,0.4252652,0.4087821,0.42618167,0.43205944,0.46391004,0.40175474,0.4667668,0.45330057,0.48,0.38767466,0.41736314,0.40101168,0.39737532,0.4233813,0.40911528,NA,205,"for"
"206","000000000000000000ce_0",0.47256294,0.4768358,0.45301542,0.59598094,0.4318363,0.4592732,0.41811174,0.45465612,1.005293,0.44922826,0.44390637,0.4247333,0.44184634,0.45850262,0.42966002,0.4397394,0.4172494,0.4895789,0.567713,0.4352861,0.53810626,0.4833795,0.48514852,0.43682665,0.45436037,0.4713777,0.4702735,0.4669175,0.39589146,0.38512897,0.40410256,0.4100683,0.4761155,NA,206,"for"
"207","000000000000000000cf_0",0.44700462,0.4367347,0.48459804,0.4739069,0.4519685,0.48071727,0.450517,0.4651163,0.4585545,0.43784323,0.4427096,0.43935928,0.49149796,0.47368422,0.45615867,0.4435576,0.49931476,0.45162347,0.46555883,0.48153847,0.41074523,0.42585662,0.44703197,0.42665267,0.4408602,0.48676956,0.5386364,0.41847205,0.42267594,0.4858105,0.4224599,0.47998023,0.5145098,NA,207,"for"
"208","000000000000000000d0_0",0.42439386,0.42292136,0.4443622,0.4551495,0.46105605,0.42949757,0.45511988,0.44879803,0.4673599,0.47558385,0.44984886,0.44066653,0.47606054,0.4603762,0.4257371,0.44666836,0.41460824,0.54964536,0.4651867,0.44944945,0.446925,0.46386945,0.4734599,0.42978123,0.47080877,0.47726753,0.50654334,0.45642316,0.41513687,0.4256688,0.49023637,0.44347826,0.534058,NA,208,"for"
"209","000000000000000000d1_0",0.46737358,0.5785513,0.44162658,0.47478262,0.46836686,0.43410605,0.4472444,0.4769302,0.9407149,0.47002047,0.45467696,0.44922632,0.5043834,0.46629056,0.57289004,0.46535948,0.42835367,0.447191,0.45214006,0.4427694,0.45282462,0.454102,0.49420625,0.4443769,0.48226753,0.46799836,0.48592263,0.46638206,0.43289307,0.4678617,0.40805763,0.40384614,0.4860912,NA,209,"for"
"210","000000000000000000d2_0",0.47328725,0.65642774,0.5001373,0.6289028,0.48927614,0.47360247,0.50398403,0.70225054,0.5596184,0.4629862,0.48998886,0.495702,0.5697446,0.5391545,0.58307534,0.46605355,0.43446246,0.49865046,0.4955145,0.43609604,0.47363305,0.45926172,0.49056605,0.45861298,0.49185988,0.49490473,0.49823487,0.46553022,0.46625912,0.4310595,0.46182874,0.4257544,0.49165598,NA,210,"for"
"211","000000000000000000d3_0",0.5164983,0.46548674,0.5967742,0.57720894,0.47040498,0.49423632,0.54,0.4721927,0.93963784,0.5196131,0.50493896,0.5036443,0.5719612,0.49201944,0.5170157,0.5168497,0.5134281,0.590706,0.4714348,0.48469263,0.47584438,0.45997867,0.51206785,0.54599404,0.49630412,0.48438355,0.52380955,0.54076976,0.45403588,0.49311742,0.4002773,0.47096774,0.60493827,NA,211,"for"
"212","000000000000000000d4_0",0.4001455,0.4358039,0.45486662,0.47142425,0.45196262,0.42214912,0.44014734,0.4403263,0.44983461,0.45234388,0.45423794,0.57053685,0.42191228,0.4623097,0.4449129,0.46028814,0.50849515,0.45655406,0.47015902,0.46384746,0.5132348,0.46391383,0.5042147,0.42747393,0.47676295,0.50036955,0.50145227,0.41697416,0.42068964,0.46980137,0.4038498,0.42472324,0.40276766,NA,212,"for"
"213","000000000000000000d5_0",0.48333332,0.5,0.47962123,0.6128049,0.47706422,0.4591969,0.457606,0.49080205,0.49276674,0.4540943,0.45708737,0.44613513,0.4876325,0.5085875,0.57425016,0.47766322,0.4349487,0.49737304,0.46765956,0.4593132,0.55455905,0.47779986,0.48844996,0.47173145,0.46702003,0.47192717,0.47565544,0.46913123,0.48875034,0.5137896,0.44069767,0.44,0.45580447,NA,213,"for"
"214","000000000000000000d6_0",0.38274387,0.39145216,0.40373236,0.4509099,0.42285964,0.3965441,0.39544007,0.4563107,0.42500663,0.44864148,0.42895156,0.4298547,0.41439554,0.4119859,0.5297297,0.47108948,0.464,0.4413438,0.44478065,0.42314792,0.43201378,0.39432713,0.4580987,0.4021318,0.46780255,0.42857143,0.45458704,0.41283524,0.42717972,0.44684052,0.4163751,0.4077935,0.41578192,NA,214,"for"
"215","000000000000000000d7_0",0.45795855,0.5399645,0.54786325,0.49977466,0.51015925,0.53074867,0.48916304,0.46572104,0.51724136,0.48262912,0.49760383,0.5133501,0.5051362,0.48173076,0.51703405,0.52535284,0.4703633,0.5224359,0.5058824,0.5084202,0.537037,0.47954744,0.50498337,0.51440716,0.4840629,0.50066286,0.51521623,0.47045952,0.4638365,0.49304813,0.46555185,0.5107991,0.49889624,NA,215,"for"
"216","000000000000000000d8_0",0.42722622,0.4205821,0.47966403,0.49037096,0.49852216,0.46120176,0.48976448,0.81395346,0.48530853,0.55392516,0.50769234,0.47971603,0.41685936,0.50253475,0.5010965,0.5014837,0.48363277,0.4783245,0.49819848,0.48635408,0.47914857,0.46328834,0.5068335,0.42563832,0.51199424,0.4753904,0.52343494,0.44940868,0.4844617,0.46666667,0.38789088,0.47117296,0.4463158,NA,216,"for"
"217","000000000000000000d9_0",0.4341514,0.4189579,0.41107872,0.42491612,0.44405064,0.4613761,0.4488789,0.43533516,0.44734007,0.4376114,0.45562673,0.4622916,0.42427933,0.464312,0.44140968,0.46616206,0.45057386,0.4645979,0.51601803,0.4728261,0.4480916,0.45797598,0.4908506,0.44565782,0.4797324,0.55479115,0.49468765,0.44526836,0.4354369,0.4391994,0.41765943,0.43955556,0.40485752,NA,217,"for"
"218","000000000000000000da_0",0.42786804,0.45598385,0.47332653,0.44912767,0.47727272,0.43337688,0.46037275,0.4472257,0.4537663,0.4713872,0.46065947,0.4433469,0.47101122,0.49437767,0.53710246,0.47233546,0.44672656,0.45664528,0.47539714,0.4549778,0.43127343,0.45006204,0.49524853,0.42857143,0.47600392,0.58212173,0.4836626,0.4170599,0.4814815,0.44321328,0.41303265,0.43667498,0.42587638,NA,218,"for"
"219","000000000000000000db_0",0.42620116,0.41920376,0.41853592,0.43348905,0.40227666,0.40036967,0.37056407,0.3902219,0.4217687,0.4609375,0.31584847,0.41131458,0.4086785,0.4719077,0.48288974,0.46030942,0.43971363,0.4539852,0.5059834,0.43406814,0.5034722,0.44259533,0.46451613,0.3990331,0.45513263,0.4601381,0.4766207,0.3976071,0.39525995,0.37241074,0.36329728,0.36953592,0.37871242,NA,219,"for"
"220","000000000000000000dc_0",0.43371087,0.4540409,0.42105263,0.648834,0.42154452,0.39085308,0.40170175,0.48970038,0.4623976,0.46044624,0.30794603,0.47559395,0.4519042,0.44486058,0.4902124,0.4688305,0.4682981,0.48764628,0.45668015,0.41573694,0.44418785,0.481346,0.46186545,0.42959002,0.42984542,0.47371462,0.46852645,0.42783123,0.44512343,0.44166666,0.3977106,0.38476995,0.43413308,NA,220,"for"
"221","000000000000000000dd_0",0.40048155,0.42806533,0.40139124,0.42540872,0.4048817,0.3855313,0.39008352,0.40690416,0.37835556,0.39371872,0.29529616,0.3845316,0.4009892,0.43515727,0.41785714,0.41403735,0.42090657,0.4507958,0.44201615,0.4299556,0.43731254,0.42542127,0.45274562,0.52070266,0.43943384,0.42431402,0.45051378,0.39733446,0.41557944,0.418598,0.4042947,0.40712947,0.4148492,NA,221,"for"
"222","000000000000000000de_0",0.43099108,0.6069539,0.49577916,0.47965056,0.46459845,0.41950345,0.4232354,0.4971235,0.47141373,0.45280308,0.44787878,0.452042,0.43310764,0.46741945,0.46579635,0.44921958,0.45278105,0.45376176,0.47208318,0.43112183,0.47955197,0.43837184,0.4675526,0.44893667,0.46165285,0.45652175,0.47558695,0.43785948,0.48384425,0.46472728,0.37830994,0.43113285,0.48995772,NA,222,"for"
"223","000000000000000000df_0",0.7210574,0.5619735,0.75524473,0.8730769,0.6779141,0.5778443,0.6480541,0.5094697,0.5997666,0.48243994,0.57879657,0.6022514,0.58253753,0.6283423,0.5701643,0.5473684,0.57598037,0.57125455,0.64171124,0.64928055,0.61702126,0.54362416,0.5276074,0.58627087,0.5324015,0.56743,0.56346,0.718663,0.51699716,0.64203614,0.51788855,0.5525911,0.75867766,NA,223,"for"
"224","000000000000000000e0_0",0.4587537,0.45063695,0.47600663,0.59431523,0.47133648,0.47902316,0.5091892,0.46464297,0.6080097,0.49010292,0.46671516,0.48158202,0.49460533,0.49051768,0.5612672,0.49153817,0.46087888,0.51035583,0.5177524,0.46537185,0.51729816,0.4656591,0.4814815,0.48725212,0.48060548,0.5019112,0.51269585,0.5167785,0.41697013,0.52191234,0.41231653,0.4368384,0.62118495,NA,224,"for"
"225","000000000000000000e1_0",0.46082088,0.4245737,0.5241471,0.44719926,0.45918626,0.46558106,0.43793207,0.42458227,0.4516923,0.45175326,0.44183773,0.46929684,0.44332856,0.47289157,0.5067972,0.4450327,0.44636932,0.44540584,0.47199455,0.4296506,0.44688955,0.47606105,0.46842602,0.43283582,0.44664842,0.42537493,0.49649122,0.45894334,0.44876686,0.44095665,0.42784163,0.46672013,0.44159544,NA,225,"for"
"226","000000000000000000e2_0",0.48327646,0.45517442,0.46375373,0.4446545,0.47667667,0.45072994,0.46051192,0.45011652,0.5408246,0.4482166,0.44388187,0.4592315,0.4365886,0.48049054,0.54422474,0.45394224,0.494462,0.45342436,0.4825453,0.44440284,0.4518552,0.44920495,0.47582698,0.4321526,0.47251877,0.4621653,0.4991261,0.42426094,0.44919467,0.4493822,0.42367926,0.43008924,0.41963753,NA,226,"for"
"227","000000000000000000e3_0",0.47368422,0.484731,0.468114,0.49159664,0.47153026,0.44129384,0.45667946,0.46666667,0.44281915,0.44064903,0.4402174,0.5587011,0.4583407,0.49187726,0.49137932,0.45313635,0.43652508,0.49392265,0.47918436,0.44545648,0.46614173,0.52378553,0.4670365,0.4485907,0.46797225,0.4290429,0.46549192,0.46840063,0.46976745,0.47452053,0.46685147,0.42753294,0.4672098,NA,227,"for"
"228","000000000000000000e4_0",0.46164978,0.4838344,0.46201965,0.64719623,0.48063493,0.409474,0.4616342,0.433796,0.4711088,0.4689564,0.5620513,0.5128449,0.47197402,0.44806945,0.53357315,0.5439815,0.4472523,0.46153846,0.47809112,0.44759086,0.4443532,0.5454262,0.49554566,0.44538143,0.48056313,0.48681396,0.5440313,0.4507998,0.45117065,0.44840527,0.46552148,0.44742465,0.45685425,NA,228,"for"
"229","000000000000000000e5_0",0.538684,0.49355057,0.5667001,0.63930637,0.5254237,0.46581587,0.47375506,0.47361434,0.5398075,0.5020576,0.54545456,0.53430355,0.518797,0.50575596,0.58064514,0.51189244,0.52330506,0.4890511,0.5377907,0.49159664,0.6352201,0.44444445,0.5123077,0.4743976,0.49096167,0.5318656,0.5156913,0.5634286,0.4745223,0.5740741,0.47736627,0.49322212,0.4923077,NA,229,"for"
"230","000000000000000000e6_0",0.44782487,0.46100083,0.43843138,0.4473035,0.4580325,0.4061366,0.4474501,0.79336494,0.49236363,0.43762642,0.44313726,0.43401456,0.43243718,0.464656,0.4395887,0.5007949,0.448252,0.4958042,0.4721863,0.45411062,0.4713298,0.5039563,0.46084878,0.45925215,0.47792706,0.48065984,0.4756001,0.43496087,0.42709312,0.45224464,0.40672135,0.55090255,0.43437946,NA,230,"for"
"231","000000000000000000e7_0",0.39130434,0.39114043,0.43005565,0.4224751,0.385567,0.40301508,0.42154217,0.40676993,0.54051477,0.40902403,0.40944412,0.37991005,0.4044595,0.4187345,0.41579238,0.46313962,0.38696343,0.5516529,0.42273307,0.38789168,0.42884615,0.42316383,0.49446627,0.4084507,0.43842605,0.572284,0.43822655,0.42303172,0.37326607,0.4017892,0.38360175,0.36998707,0.39953035,NA,231,"for"
"232","000000000000000000e8_0",0.4484436,0.48315847,0.4746163,0.54792744,0.46337196,0.4,0.45098922,0.44467738,0.49534756,0.48908556,0.42906573,0.5882353,0.45918933,0.47802198,0.4822436,0.48557526,0.49393415,0.48441365,0.4829743,0.44852772,0.5678509,0.4121243,0.5115396,0.46440378,0.49630412,0.48476702,0.5079478,0.49798965,0.46995193,0.49290323,0.42594403,0.5259901,0.47179487,NA,232,"for"
"233","000000000000000000e9_0",0.3802645,0.42751753,0.4298405,0.43723494,0.4306656,0.40517426,0.44485903,0.41780105,0.5111492,0.42913154,0.4294008,0.48813984,0.3988009,0.47001934,0.4338858,0.42886016,0.39996877,0.50352114,0.44657955,0.5708583,0.41547465,0.43637753,0.44087958,0.41144514,0.44072947,0.44591528,0.46579805,0.39857846,0.41222182,0.47524753,0.38957816,0.40189674,0.41380686,NA,233,"for"
"234","000000000000000000ea_0",0.36661536,0.40120387,0.37556154,0.4042644,0.39614075,0.37585962,0.39136365,0.828125,0.5155096,0.39143848,0.39235955,0.40041408,0.38025254,0.43034664,0.43627974,0.40458694,0.40846905,0.51191825,0.41575643,0.40810114,0.4138929,0.40403807,0.4272459,0.38193834,0.43425414,0.4182725,0.48172557,0.36547777,0.4070214,0.4601687,0.38657603,0.38148668,0.39765942,NA,234,"for"
