"","system.index","Greenness","Greenness_1","Greenness_10","Greenness_11","Greenness_12","Greenness_13","Greenness_14","Greenness_15","Greenness_16","Greenness_17","Greenness_18","Greenness_19","Greenness_2","Greenness_20","Greenness_21","Greenness_22","Greenness_23","Greenness_24","Greenness_25","Greenness_26","Greenness_27","Greenness_28","Greenness_29","Greenness_3","Greenness_30","Greenness_31","Greenness_32","Greenness_4","Greenness_5","Greenness_6","Greenness_7","Greenness_8","Greenness_9",".geo","CID","class"
"65","00000000000000000040_0",1778.6132,2021.677,2094.029,1929.6287,2119.5295,1947.5986,1912.315,1774.4576,1664.016,1609.73,1778.2513,1782.0212,1936.9928,1936.2769,2117.6877,1910.6631,1740.9753,1949.0269,2062.7317,1961.7244,1830.8655,2112.4456,2269.8704,2116.895,2275.9316,2556.0073,2559.8818,2162.1414,2162.1094,2200.4185,1679.7396,1800.9816,1853.8397,NA,65,"for"
"66","00000000000000000041_0",2595.9421,2774.0374,2850.025,2720.54,2764.0894,2347.9033,2601.306,2266.0056,2147.045,2064.6594,2247.5278,2272.5347,2675.6528,2225.2324,2362.6853,2217.5464,2070.8262,2427.6064,2348.0525,2392.4043,2082.5742,2281.509,2496.2344,2973.756,2374.9182,2402.6006,2460.5527,2754.2578,3222.8618,3014.5024,2220.4644,2516.406,2920.5698,NA,66,"for"
"67","00000000000000000042_0",1383.206,1589.0428,1674.1418,1631.5663,1822.3993,1731.658,1729.479,1599.3927,1413.7798,1355.8647,1649.3411,1646.4578,1798.7383,1712.6356,1701.0256,1666.3384,1577.8119,1780.6952,1748.3842,1696.8333,1435.206,1826.9187,2065.9521,1892.7721,2065.607,2086.5566,2097.7063,1753.8396,1871.3375,1839.1375,1596.7932,1727.7136,1769.4824,NA,67,"for"
"68","00000000000000000043_0",1575.3168,1700.2289,1714.2427,1562.5776,1780.3136,1625.2535,1555.6598,1547.5012,1414.8928,1346.252,1610.7496,1618.4583,1768.9934,1497.8086,1653.08,1553.0623,1587.5354,1658.706,1756.1475,1697.9681,1391.394,1546.1147,1910.7802,1751.697,2011.9847,1716.6285,1755.8525,1631.8885,1968.1372,1735.5398,1567.3811,1768.1177,1706.9832,NA,68,"for"
"69","00000000000000000044_0",2078.537,2286.9814,2186.1956,2203.4412,2179.8835,2057.8855,2014.2632,1724.2773,1475.3431,1737.6256,1802.6934,1880.6936,2154.1375,2014.9714,1931.8323,1989.7424,1851.1688,1974.1904,1920.1075,2077.1992,1569.6194,1886.2014,1978.5573,2202.2798,2018.1333,2359.4365,2164.5981,2399.1675,2331.9946,2450.6838,1860.2644,2338.362,2116.5723,NA,69,"for"
"70","00000000000000000045_0",1728.7885,2147.8687,1799.4418,1946.6387,2060.0723,1719.8971,1600.3695,1575.2228,1215.8801,1668.3971,1633.719,1766.7518,1965.6665,1790.454,1643.5231,1692.2286,1650.9327,1783.6545,2103.8625,1692.7417,1388.644,1718.0015,1733.8838,2098.4143,1824.9973,2023.0608,1868.1255,2372.3867,2132.2878,2035.5494,1914.6138,2189.3696,1932.2319,NA,70,"for"
"71","00000000000000000046_0",2310.5127,2107.5806,2151.1907,1933.7781,2305.4077,2037.6979,2138.7407,1715.3721,1555.3054,1708.1794,1788.129,1856.976,2240.7805,1992.1641,1952.9073,1769.022,1727.123,1943.6638,1948.7354,1843.2845,1634.4468,1853.9229,1983.4618,2203.4695,1844.7607,2316.441,2128.7546,2363.6555,2333.977,2314.7605,1747.5,2170.3608,2106.3694,NA,71,"for"
"72","00000000000000000047_0",2548.6416,2454.602,2461.596,2416.8828,2720.298,2446.581,2574.9282,1987.4889,1593.6842,1897.5682,1969.9316,2207.1091,2634.9785,2439.147,2130.9312,2036.7404,1857.751,2380.8787,2165.9849,2193.507,1935.699,2071.8608,2228.9958,2653.1128,2124.485,2432.9314,2201.2642,2865.9502,2758.853,2729.551,2511.3071,2404.2444,2305.9622,NA,72,"for"
"73","00000000000000000048_0",1935.1128,2283.2659,2113.0735,2015.7075,2088.136,1939.5059,1949.8123,1597.8593,1495.8076,1777.9668,1812.729,1933.3757,2036.3916,1966.8013,1891.0208,1724.0647,1833.1475,1918.6561,1889.6289,1866.4095,1629.4106,1880.3986,1947.4387,2319.7744,1972.2903,2265.5552,2083.0435,2422.4326,2274.9062,2249.247,1853.4298,2322.8906,2110.0325,NA,73,"for"
"74","00000000000000000049_0",1829.5693,1951.4333,1749.7167,1777.1841,1998.7731,1744.8708,1706.4799,1531.3477,1341.548,1482.4965,1672.4668,1562.071,2016.3612,1737.1433,1560.5968,1525.4147,1312.2766,1870.9408,1825.3965,1652.2133,1428.1174,1705.8518,1850.6746,1988.7317,1666.641,2215.1497,1816.5226,2150.5232,1982.257,1902.795,1791.6118,2246.613,1702.1943,NA,74,"for"
"75","0000000000000000004a_0",1762.5635,1509.5646,1606.877,1822.9963,1848.6337,1599.9537,1476.4436,1431.4279,1176.123,1394.7312,1548.9402,1561.8096,1781.9575,1556.6346,1612.2194,1450.4475,1363.6458,1742.5383,1483.9852,1511.1375,1228.5115,1486.5624,1860.281,2025.2933,1745.0071,1821.2869,1705.6132,2090.895,2021.2218,1867.9783,1759.965,1911.4475,1829.7017,NA,75,"for"
"76","0000000000000000004b_0",1465.0776,1822.4218,1404.3137,1858.1576,1945.7662,1610.8796,1527.8607,1553.3542,1248.294,1683.032,1642.8188,1711.1251,1671.2393,1692.8467,1677.6252,1477.9021,1482.5647,1727.7607,1695.1494,1620.6135,1269.2245,1628.5474,2047.7395,2001.5421,2026.1943,1732.1816,1876.584,1921.3638,2082.317,1534.55,1808.9932,1718.4056,1879.8757,NA,76,"for"
"77","0000000000000000004c_0",1618.0547,1745.7368,1424.4492,1358.3721,1655.2393,1529.3632,1504.4812,1482.8372,1357.2804,1322.6624,1445.6702,1457.4293,1669.8322,1626.4133,1545.7849,1523.0612,1354.1608,1765.1891,1734.2488,1589.063,1471.0759,1829.23,1868.5114,1651.2799,1837.936,1841.9475,1718.1245,1715.1282,1750.0958,1661.8381,1342.1362,1595.4541,1505.7535,NA,77,"for"
"78","0000000000000000004d_0",1582.7871,1768.2664,1131.3179,1300.279,1263.7103,1212.6328,1071.7241,1544.7694,1160.8887,1667.1022,1294.9102,1424.1422,1773.3129,1359.2177,1269.0581,1235.862,1586.2999,1347.0952,1497.592,1549.3601,1222.3373,1392.2345,1832.3461,1976.899,1823.3287,1596.5203,1541.529,1598.6707,1969.5443,1658.9548,1526.6487,1708.58,1517.5737,NA,78,"for"
"79","0000000000000000004e_0",2306.7612,2058.2222,2210.053,2057.5122,2225.1245,2037.6062,1995.846,1936.876,1821.2538,1770.9685,1855.1887,1953.7324,2464.9897,2018.2042,1869.8809,1839.5237,1820.5276,1977.0386,2100.9907,1951.1536,1728.9631,2376.7195,2166.7126,2251.077,2200.5417,2295.2498,2366.1626,2220.9363,2018.5327,2178.495,1965.4144,1935.1877,2138.0518,NA,79,"for"
"80","0000000000000000004f_0",1739.099,1764.215,1736.2516,1669.5405,1709.2827,1582.6481,1634.1715,1734.3356,1553.4432,1433.3812,1628.1179,1659.524,2012.252,1651.686,1590.8928,1603.4148,1709.2288,1799.8168,1747.9462,1655.9833,1418.7417,1753.4274,1927.2336,2087.0994,1934.3066,2002.595,1963.8994,1681.1443,2108.2795,1644.7427,1780.3042,1921.2644,1724.3354,NA,80,"for"
"81","00000000000000000050_0",1529.4196,1628.709,1426.2742,1427.1674,1549.1298,1428.7545,1398.9724,1416.4576,1445.3103,1319.0548,1444.1437,1439.0969,1710.0208,1512.4336,1386.2305,1502.0415,1408.2094,1575.2188,1605.6248,1495.9641,1237.1304,1717.7773,1839.4482,1727.6411,1759.294,1752.1299,1873.0573,1700.7556,1678.7582,1508.8534,1718.2102,1643.5609,1495.871,NA,81,"for"
"82","00000000000000000051_0",1293.0989,1531.5657,1361.7201,1405.738,1636.7238,1430.4905,1357.5327,1413.5681,1392.992,1223.2711,1337.0146,1388.885,1460.2584,1290.1259,1108.9614,1580.2021,1365.5342,1471.5264,1607.812,1499.4681,1356.472,1534.7917,1784.0713,1591.9622,1801.1758,1694.3364,1808.0251,1625.4391,1902.0449,1386.8914,1735.1853,1799.128,1554.7473,NA,82,"for"
"83","00000000000000000052_0",2450.6348,2360.2698,2832.8013,2530.1482,2600.4087,2553.3604,2413.7837,2215.7415,2168.7988,1934.8732,2212.0286,2243.796,2441.6045,2383.493,2547.5684,2290.9111,2278.8132,2464.7688,2642.103,2322.5842,2194.5923,3014.5012,2759.022,2418.0288,2753.9238,3163.3496,2900.9927,2664.3716,2247.274,2519.7512,2109.0044,2305.9683,2204.2178,NA,83,"for"
"84","00000000000000000053_0",1547.8425,1655.2126,1638.5908,1604.793,1690.1183,1563.4749,1619.8472,1606.5671,1564.3401,1302.2556,1561.8574,1596.2576,1740.659,1593.2012,1561.9294,1610.0027,1525.062,1615.0286,1772.9973,1640.8728,1439.4152,1687.5592,1818.7566,1817.4253,1890.1462,1914.5996,1944.6074,1577.1041,1830.73,1546.9764,1731.5514,1719.1233,1691.7305,NA,84,"for"
"85","00000000000000000054_0",2057.1426,2110.5825,2050.2585,1954.0659,2061.3103,1840.1366,1898.6884,1773.7969,1698.9382,1628.215,1776.9253,1937.3896,2132.588,1883.5281,1973.1194,1830.6863,1719.2368,1900.6389,1907.3337,1947.2936,1677.735,2147.962,2326.2915,2153.8894,2486.0176,2429.5552,2483.9033,2281.7153,2119.1062,1981.1274,1895.0986,1968.5629,1998.6306,NA,85,"for"
"86","00000000000000000055_0",1699.8494,1742.2533,1620.4337,1588.9082,1619.9318,1611.6621,1481.6676,1455.4556,1357.2734,1362.5315,1419.487,1483.9248,1817.9706,1433.1708,1569.3116,1589.2365,1451.9758,1637.7356,1591.5769,1488.134,1462.1543,1701.9404,1940.4546,1846.202,1890.5891,1901.7456,1966.1616,1776.4923,1928.583,1607.0143,1745.7611,1569.6854,1565.2148,NA,86,"for"
"87","00000000000000000056_0",1783.8008,1957.7241,1927.2687,2016.3536,2043.4282,1957.5996,1816.9247,1805.5312,1707.8533,1544.0636,1807.6823,1768.2402,1935.2008,1749.7788,1833.0356,1847.8492,1691.5961,1935.472,1897.2202,1939.8022,1604.39,1937.6439,2131.2495,2051.674,2143.2822,2150.3555,2277.6848,1944.4988,2173.9248,1967.5337,1964.3389,1879.947,1942.7351,NA,87,"for"
"88","00000000000000000057_0",1949.6874,1941.6252,2114.7197,2007.2137,1965.8193,1813.6307,1751.8862,1599.4275,1604.0677,1472.4545,1647.4113,1766.8708,1928.6923,1674.9731,1663.3262,1625.5826,1568.2126,1831.658,1859.7463,1728.6519,1639.0535,2008.2999,2129.9502,1944.6526,2096.1592,2068.0042,2168.145,1999.7026,1880.4556,1829.1418,1811.7083,1740.1714,1834.7448,NA,88,"for"
"89","00000000000000000058_0",1311.4294,1153.0845,922.1701,1016.1132,1184.7412,1047.2141,1076.5674,1185.2089,1094.7156,1079.2882,1121.5857,1205.834,1150.8016,1150.7483,1181.1996,1251.4763,1150.8904,1296.1906,1237.0906,1158.5138,975.9558,1219.6404,1502.6534,1434.662,1432.5208,1406.3239,1363.9939,1213.7748,1296.7539,1144.6888,1355.1515,1266.7352,1160.2593,NA,89,"for"
"90","00000000000000000059_0",1755.0564,1736.6235,1860.0684,1812.9126,1858.477,1724.9932,1661.4888,1626.5955,1494.9175,1482.8782,1453.7794,1640.6829,1674.2483,1589.0323,1743.0627,1676.9386,1480.8518,1780.864,1749.5239,1736.2185,1516.7303,1961.5862,2110.5444,1754.22,2006.6768,2118.5085,2107.8296,1879.0853,1863.347,1771.5863,1743.3167,1853.9133,1932.1853,NA,90,"for"
"91","0000000000000000005a_0",1408.3171,1764.7228,1599.0044,1508.6707,1669.8544,1527.7382,1569.5106,1323.346,1268.3528,1169.6189,1411.9415,1459.1924,1871.7681,1398.4182,1389.4998,1291.644,1300.915,1563.9268,1545.1484,1518.2764,1328.4928,1735.9585,1819.6163,1822.4932,1847.2683,1882.4435,1871.7466,1595.239,1644.2992,1535.557,1622.6719,1581.0205,1558.7197,NA,91,"for"
"92","0000000000000000005b_0",1908.1868,1820.5886,1850.1466,1700.6931,1870.3499,1599.741,1530.8049,1614.8247,1534.9984,1446.011,1425.7476,1622.812,1953.8955,1625.187,1697.9775,1701.9489,1587.4618,1741.5784,1721.3948,1625.7305,1453.4888,1721.8198,1892.4689,1967.7035,1950.0474,1785.635,1891.532,1729.9517,2150.2192,1692.414,1869.4482,1677.6661,1814.3799,NA,92,"for"
"93","0000000000000000005c_0",2396.2734,2313.1658,2341.1624,2414.1438,2308.627,2310.7515,2160.158,1838.1357,1951.6823,1753.1707,1930.6642,2062.917,2363.4727,2154.2048,1996.8961,1954.572,1893.2537,2168.5957,2107.8442,2208.9214,1803.8885,2328.0884,2398.0312,2115.5942,2341.9385,2328.5874,2342.2432,2412.4126,2400.8528,2357.026,1916.7145,2034.5371,2165.312,NA,93,"for"
"94","0000000000000000005d_0",1868.1337,1865.0201,1890.3948,1974.8497,1830.8481,1850.4111,1681.0571,1498.9641,1612.4052,1498.9695,1564.9138,1577.4524,1878.3328,1655.1487,1642.3934,1590.7914,1492.0352,1768.5632,1825.4072,1809.8318,1564.1772,1991.5349,1983.9554,1768.3075,1947.2778,1973.4526,1968.5509,1732.1963,1779.0403,1736.8708,1749.5795,1604.5149,1677.38,NA,94,"for"
"95","0000000000000000005e_0",1043.1344,1667.5334,1113.152,1095.2856,1204.0785,1095.1067,1002.7352,1200.1602,1114.4464,1135.8752,1089.6667,1233.2164,1068.9886,1020.8359,951.153,1197.7565,1223.6067,1227.3534,1189.4258,1121.4304,1161.5161,1129.7573,1416.9236,1753.7654,1591.006,1187.0177,1384.282,1240.3438,1571.4314,1019.3117,1352.3522,1625.204,1452.5292,NA,95,"for"
"96","0000000000000000005f_0",2398.5579,2320.737,2501.6143,2433.2544,2550.256,2202.8237,2097.595,1766.0812,2020.345,1851.7852,1879.9822,1949.1012,2548.2456,1753.4847,1857.2817,1776.0916,1737.2368,1982.5596,2121.5186,2101.251,1824.4937,2294.0972,2346.8403,2200.7732,2270.2065,2273.479,2163.0715,2400.2954,2314.7559,2263.5066,2054.572,2094.577,2340.3804,NA,96,"for"
"97","00000000000000000060_0",790.3209,1443.2959,551.3678,844.90204,1499.4922,1158.3696,778.70105,1001.2964,1093.2891,1182.7913,983.14795,956.9795,1059.6925,937.4148,1193.4153,1262.6238,1418.9609,1170.897,1324.5593,967.7436,1109.452,699.2054,1430.2151,1678.6788,1428.5884,1219.3003,1242.8984,959.181,1944.3127,955.90686,1703.2008,1554.1481,1457.0562,NA,97,"for"
"98","00000000000000000061_0",1602.0525,2202.6262,1619.7004,1845.0062,2414.1296,1997.5571,1717.3124,1848.7361,1856.6301,1614.181,1799.8458,1237.0422,1801.1868,859.6696,1200.8092,1821.8164,1766.5815,1822.5831,1806.7863,1851.751,1485.7122,1804.4441,1945.7067,2257.5547,2060.645,1675.1309,1897.8959,1657.3175,2362.3079,1520.1577,2037.8694,2152.6367,1834.8958,NA,98,"for"
"99","00000000000000000062_0",1805.8685,1910.9956,1674.0256,1717.0146,1784.3208,1623.0862,1518.3142,1520.9922,1616.9109,1442.196,1560.1738,1599.7399,1769.7273,1624.0298,1637.2814,1577.2002,1645.5178,1709.9016,1773.7794,1735.0548,1449.3093,1773.1289,1796.7214,1856.7449,1783.6677,1718.5056,1806.3003,1751.7383,2092.6755,1735.8967,1694.1415,1620.2733,1702.377,NA,99,"for"
"100","00000000000000000063_0",2001.4678,2171.9204,2024.815,2104.4275,1943.3711,1986.7828,1924.7253,1653.7552,1809.3407,1736.8284,1717.4484,1870.4008,1911.9814,1878.8488,1863.5828,1793.0029,1721.2185,1877.0406,1901.2216,1963.8429,1621.918,1956.7769,2108.137,2115.2993,2096.2922,2104.8184,2091.7793,1989.22,2301.0298,2018.9952,1930.623,1948.0034,2014.901,NA,100,"for"
"101","00000000000000000064_0",819.12585,1171.5254,671.0222,800.1239,1168.7854,929.3129,758.115,959.6255,954.6672,953.8235,921.9054,917.5393,1026.6829,597.704,726.6374,915.65466,950.7276,1016.2275,942.2074,1094.8643,818.2049,1173.2253,1373.4082,1317.0707,1432.3105,1054.0573,1211.4463,946.4071,1519.4723,926.1539,1121.2212,1193.8884,1095.0016,NA,101,"for"
"102","00000000000000000065_0",612.5897,1209.4923,437.8825,988.2261,1098.2806,899.0388,641.99854,793.9577,931.8063,974.1028,1007.8556,821.7786,830.3527,789.8376,744.1054,1005.5014,1011.3706,1147.7058,1036.8662,1136.5647,630.89197,931.8454,1098.7606,1234.337,1144.4438,882.38727,1041.843,674.3879,1450.2344,835.96265,987.3152,1251.1589,1089.297,NA,102,"for"
"103","00000000000000000066_0",2214.7637,2367.3157,1883.1692,1990.521,1933.7872,1875.8792,1807.7097,1813.5168,1685.9326,1630.6068,1795.4939,1833.347,2430.099,1848.569,1741.1497,1774.543,1661.79,1828.9542,1887.0267,1815.3956,1628.812,2046.3364,2215.1226,2333.0483,2110.37,2072.8208,2113.5908,2111.746,2145.8418,2087.2273,1906.8542,1958.5648,1948.8452,NA,103,"for"
"104","00000000000000000067_0",460.072,906.5314,307.9014,353.2851,276.79163,625.23535,436.5488,548.2766,718.718,873.9532,743.5582,499.9442,608.3653,720.0717,448.2432,923.9608,1005.6267,660.3353,846.7324,674.91064,611.0849,701.10046,1275.51,1105.967,1261.0186,828.7667,1274.3275,347.4902,1243.4117,513.07556,996.0962,1082.6869,909.1108,NA,104,"for"
"105","00000000000000000068_0",2137.2896,2013.0223,1938.2473,2082.8743,2073.4673,1809.102,1702.8185,1627.6663,1734.9253,1650.588,1675.2632,1698.5732,2104.7754,1738.4128,1820.4011,1673.9669,1666.1562,1803.6216,2021.9275,2013.982,1646.4393,2059.431,2117.9744,2147.4575,2136.0825,2112.217,2145.1704,2165.7947,2136.7842,2060.179,1876.7489,1882.1239,1878.9232,NA,105,"for"
"106","00000000000000000069_0",1927.6395,2218.8826,2283.1987,2322.059,2470.2888,2225.92,1821.013,1955.1732,1892.6133,1840.6147,1797.1353,1869.7661,2276.192,1897.9897,1965.9099,1735.7134,1758.0391,1875.724,1986.4265,2090.9646,1603.2416,2119.84,2292.44,2284.9973,2372.7495,2246.373,2289.3433,2416.3042,2389.045,2158.977,2138.87,2055.9724,2138.6123,NA,106,"for"
"107","0000000000000000006a_0",1626.8291,1430.6686,1540.0222,1576.1136,1547.355,1486.819,1338.1233,1274.1572,1376.9624,1361.4927,1386.1808,1357.7742,1542.6985,1357.0205,1379.555,1358.1212,1265.1605,1456.8601,1635.4297,1447.9753,1313.6887,1716.8531,1638.0785,1548.6763,1826.6375,1760.9714,1849.1227,1484.9335,1528.9247,1343.8732,1363.7451,1238.698,1395.7407,NA,107,"for"
"108","0000000000000000006b_0",207.07275,766.6336,224.20845,247.5512,734.4655,443.8255,463.2435,565.07214,654.431,651.8021,651.6586,589.1199,407.65375,541.8896,380.5158,602.7258,553.59717,647.218,771.6013,771.631,531.894,458.64563,1151.5399,874.11707,1081.2102,695.927,1015.1378,344.0674,736.9032,388.18384,810.6028,936.5651,775.5265,NA,108,"for"
"109","0000000000000000006c_0",372.1625,1115.6573,326.1439,438.2883,1064.2593,679.63965,412.7664,745.4444,751.3385,800.8197,676.9166,762.51483,675.4082,588.2646,448.74484,730.4473,611.022,635.1296,833.2258,944.874,778.0309,442.2998,1167.2018,1072.0703,1137.9043,585.5325,752.8388,489.4704,1266.8289,553.9427,992.81177,1187.6792,1191.8679,NA,109,"for"
"110","0000000000000000006d_0",2648.1677,3146.7422,2914.9836,2713.796,2624.158,2457.3008,2149.5464,2209.9658,2127.388,1941.8102,2147.7231,2327.793,3108.5469,2056.6047,2067.0374,2152.4434,2027.475,2112.9956,2318.8354,2183.003,1924.7969,2321.5461,2407.6777,3117.1133,2413.9429,2510.4888,2308.5774,2888.804,3017.0574,2725.344,2702.539,2539.3745,2724.3562,NA,110,"for"
"111","0000000000000000006e_0",2896.8923,2974.9016,3023.5293,2868.5107,2786.0984,2347.862,2541.9126,2373.423,2303.7446,2294.8271,2451.2832,2567.9229,3066.2864,2332.2473,2250.4897,2266.6929,2176.1074,2493.6538,2579.9043,2397.6638,2219.3958,2763.8452,2846.6958,2897.4724,2623.467,2830.996,2815.6729,2951.7798,2990.6526,2692.675,2717.9158,2876.217,2883.009,NA,111,"for"
"112","0000000000000000006f_0",2320.5576,2494.5337,2049.3623,2225.8245,1925.3961,1883.2534,2159.8018,2010.002,1840.0566,1610.4602,1902.6719,1907.2762,2518.6338,1786.9135,1800.3387,1868.0331,1887.8279,2105.5442,2059.7837,1914.8872,1613.7424,2104.5728,2244.9104,2492.8035,2137.3389,2122.4146,1994.93,2204.843,2562.0776,2253.71,2160.3838,2028.6517,2076.4668,NA,112,"for"
"113","00000000000000000070_0",2453.8796,2319.7737,2615.8489,2438.0132,2502.015,2218.9763,2138.8481,2042.3713,1958.5022,1898.2788,2068.3872,2121.0312,2729.4639,2080.2568,2176.455,1933.9963,1885.508,2177.5173,2112.7988,2046.3767,1829.492,2266.8232,2478.023,2441.2444,2464.202,2450.8455,2453.2864,2562.458,2716.1323,2558.6038,2269.5483,2274.505,2543.8616,NA,113,"for"
"114","00000000000000000071_0",2295.2207,2521.1987,2384.936,2290.5488,2208.998,1800.9343,1887.313,2002.5172,1959.9092,1728.7657,1853.1768,1806.0768,2760.1023,1883.3672,1869.9144,1974.0356,1715.827,1969.6078,2155.3367,1990.4764,1594.3691,2060.228,2486.8867,2732.4626,2434.6272,2213.729,2341.7253,2224.5793,2741.7139,2515.0747,2304.0066,2326.28,2293.1565,NA,114,"for"
"115","00000000000000000072_0",2660.3367,3129.9507,3315.5178,2886.2942,3108.6829,2890.2288,2544.835,2407.1108,2372.0073,2259.7488,2569.8984,2671.6875,3042.4648,2594.5242,2357.6077,2342.253,2326.122,2631.8406,2542.2576,2458.0332,2146.7659,2916.3655,2744.7883,2717.9595,2730.5266,2863.5464,2763.5034,3125.2666,3056.0288,2936.817,2743.597,2741.4175,2849.005,NA,115,"for"
"116","00000000000000000073_0",1722.2485,2173.5,1765.1406,1802.309,1790.943,1664.8206,1465.2994,1578.3901,1547.2802,1388.8896,1651.5824,1543.287,1997.9409,1449.0634,1280.8728,1641.4185,1549.614,1610.929,1820.1538,1529.59,1200.1554,1368.055,1974.0833,2305.3096,1722.5117,1624.6758,1907.5175,1815.2651,2218.1272,1885.7168,2126.0251,1966.1841,1804.0164,NA,116,"for"
"117","00000000000000000074_0",2860.9673,2885.771,3187.465,2687.7227,3151.4321,2590.9727,2494.9832,2370.5144,2452.4724,2214.301,2451.6543,2617.317,2968.5386,2497.8857,2434.6328,2297.7322,2070.3545,2497.6836,2526.2876,2284.5496,2009.5652,2554.345,2803.3066,2885.478,2794.4133,2741.421,2797.0645,2816.4539,2888.7554,2740.3926,2508.3904,2331.3022,2706.1055,NA,117,"for"
"118","00000000000000000075_0",263.1535,906.0633,254.44736,416.7936,453.0431,403.3061,321.4934,757.03186,568.5332,601.4144,577.2574,335.9696,923.339,516.62897,233.6833,430.5419,667.2831,519.7536,532.6123,775.7381,834.571,394.6109,993.349,941.5088,1057.7163,379.06012,704.6588,423.4311,1029.3105,863.6437,739.1404,883.7108,1017.5864,NA,118,"for"
"119","00000000000000000076_0",649.4067,1600.6166,551.6206,1221.2017,459.5175,1043.7742,575.74426,981.9112,1073.7686,1177.7664,927.1306,756.6654,1901.688,949.0434,718.3132,1144.8494,1077.5569,851.0144,920.1155,834.2771,997.0514,858.4785,1461.9645,1187.6172,1402.2213,852.0316,722.718,927.5702,1763.1406,752.0158,1629.7979,1360.2621,1246.7521,NA,119,"for"
"120","00000000000000000077_0",1749.3292,2123.471,1508.5994,1810.709,1436.2432,1545.0999,1512.3483,1472.4758,1531.5554,1169.2551,1430.0161,1446.3416,1778.3407,1535.3276,1372.5227,1543.915,1402.3828,1752.2399,1639.0707,1525.5424,1351.6354,1436.8947,2040.4935,2000.4191,1883.912,1777.8564,1669.4434,1167.5928,2502.4712,2087.166,2068.4666,1555.8008,1712.7615,NA,120,"for"
"121","00000000000000000078_0",1494.1791,2061.0159,1414.602,1639.2207,1480.172,1422.1868,1292.8638,1568.0414,1431.1531,1252.4781,1502.1936,1383.3066,2251.7012,1430.959,1139.8193,1528.3201,1395.604,1435.3997,1393.5171,1439.7804,1347.3002,1313.2542,1945.3811,2010.0815,1790.1531,1498.8546,1990.3657,1283.4352,2172.8413,2537.923,1699.5544,1472.3916,1873.769,NA,121,"for"
"122","00000000000000000079_0",1750.3802,2193.463,1908.1177,2235.7896,1813.4288,1802.5334,1834.8798,1861.2017,1833.2786,1738.4209,2034.5383,1950.125,1886.4169,1900.2959,1950.3113,1828.6985,1848.2988,2115.9785,1977.2622,1809.5298,1571.9524,1975.539,2271.489,2513.51,2269.2544,2272.3242,2182.7935,2139.0146,2691.4753,2218.075,1839.2288,1920.6903,2063.9878,NA,122,"for"
